timestamp,mode,case,np,run,time_ms,status
20260105_085902,weak,rows50000_nnz16_seed42,16,6,42.490,OK
20260105_085902,weak,rows50000_nnz16_seed42,16,7,29.766,OK
20260105_085902,weak,rows50000_nnz16_seed42,16,8,20.046,OK
20260105_085902,weak,rows50000_nnz16_seed42,16,9,28.274,OK
20260105_085902,weak,rows50000_nnz16_seed42,16,10,22.635,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,1,58.591,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,2,96.858,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,3,48.944,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,4,52.530,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,5,49.016,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,6,55.832,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,7,54.285,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,8,65.400,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,9,54.008,OK
20260105_085902,weak,rows50000_nnz16_seed42,32,10,58.049,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,1,59.997,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,2,61.175,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,3,91.349,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,4,60.688,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,5,61.860,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,6,125.825,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,7,66.804,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,8,73.903,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,9,59.789,OK
20260105_085902,weak,rows50000_nnz16_seed42,64,10,60.936,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,1,59.839,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,2,54.412,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,3,50.561,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,4,62.275,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,5,58.842,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,6,85.921,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,7,53.111,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,8,49.022,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,9,57.571,OK
20260105_085902,weak,rows50000_nnz16_seed42,128,10,51.423,OK
