timestamp,mode,case,np,run,time_ms,status
# JOBID=4902587.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=200 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/webbase-1M/webbase-1M.mtx
20260102_115905,strong,webbase-1M,1,1,20.075,OK
20260102_115905,strong,webbase-1M,1,2,23.070,OK
20260102_115905,strong,webbase-1M,1,3,19.322,OK
20260102_115905,strong,webbase-1M,1,4,19.464,OK
20260102_115905,strong,webbase-1M,1,5,25.906,OK
20260102_115905,strong,webbase-1M,1,6,19.710,OK
20260102_115905,strong,webbase-1M,1,7,20.353,OK
20260102_115905,strong,webbase-1M,1,8,19.535,OK
20260102_115905,strong,webbase-1M,1,9,19.532,OK
20260102_115905,strong,webbase-1M,1,10,24.131,OK
20260102_115905,strong,webbase-1M,2,1,11.873,OK
20260102_115905,strong,webbase-1M,2,2,11.970,OK
20260102_115905,strong,webbase-1M,2,3,11.714,OK
20260102_115905,strong,webbase-1M,2,4,12.031,OK
20260102_115905,strong,webbase-1M,2,5,10.093,OK
20260102_115905,strong,webbase-1M,2,6,10.191,OK
20260102_115905,strong,webbase-1M,2,7,10.799,OK
20260102_115905,strong,webbase-1M,2,8,10.707,OK
20260102_115905,strong,webbase-1M,2,9,10.412,OK
20260102_115905,strong,webbase-1M,2,10,11.063,OK
20260102_115905,strong,webbase-1M,4,1,6.874,OK
20260102_115905,strong,webbase-1M,4,2,6.587,OK
20260102_115905,strong,webbase-1M,4,3,6.150,OK
20260102_115905,strong,webbase-1M,4,4,5.522,OK
20260102_115905,strong,webbase-1M,4,5,5.596,OK
20260102_115905,strong,webbase-1M,4,6,5.639,OK
20260102_115905,strong,webbase-1M,4,7,6.046,OK
20260102_115905,strong,webbase-1M,4,8,5.753,OK
20260102_115905,strong,webbase-1M,4,9,5.917,OK
20260102_115905,strong,webbase-1M,4,10,5.964,OK
20260102_115905,strong,webbase-1M,8,1,5.465,OK
20260102_115905,strong,webbase-1M,8,2,4.437,OK
20260102_115905,strong,webbase-1M,8,3,6.041,OK
20260102_115905,strong,webbase-1M,8,4,12.281,OK
20260102_115905,strong,webbase-1M,8,5,7.743,OK
20260102_115905,strong,webbase-1M,8,6,7.372,OK
20260102_115905,strong,webbase-1M,8,7,6.216,OK
20260102_115905,strong,webbase-1M,8,8,4.855,OK
20260102_115905,strong,webbase-1M,8,9,6.339,OK
20260102_115905,strong,webbase-1M,8,10,7.392,OK
20260102_115905,strong,webbase-1M,16,1,9.748,OK
20260102_115905,strong,webbase-1M,16,2,10.199,OK
20260102_115905,strong,webbase-1M,16,3,12.935,OK
20260102_115905,strong,webbase-1M,16,4,11.744,OK
20260102_115905,strong,webbase-1M,16,5,9.649,OK
20260102_115905,strong,webbase-1M,16,6,8.423,OK
20260102_115905,strong,webbase-1M,16,7,10.290,OK
20260102_115905,strong,webbase-1M,16,8,8.281,OK
20260102_115905,strong,webbase-1M,16,9,11.927,OK
20260102_115905,strong,webbase-1M,16,10,10.564,OK
20260102_115905,strong,webbase-1M,32,1,10.617,OK
20260102_115905,strong,webbase-1M,32,2,9.722,OK
20260102_115905,strong,webbase-1M,32,3,7.388,OK
20260102_115905,strong,webbase-1M,32,4,6.310,OK
20260102_115905,strong,webbase-1M,32,5,9.055,OK
20260102_115905,strong,webbase-1M,32,6,6.757,OK
20260102_115905,strong,webbase-1M,32,7,7.362,OK
20260102_115905,strong,webbase-1M,32,8,6.838,OK
20260102_115905,strong,webbase-1M,32,9,7.861,OK
20260102_115905,strong,webbase-1M,32,10,7.518,OK
20260102_115905,strong,webbase-1M,64,1,1.920,OK
20260102_115905,strong,webbase-1M,64,2,3.897,OK
20260102_115905,strong,webbase-1M,64,3,1.696,OK
20260102_115905,strong,webbase-1M,64,4,3.605,OK
20260102_115905,strong,webbase-1M,64,5,2.223,OK
20260102_115905,strong,webbase-1M,64,6,5.242,OK
20260102_115905,strong,webbase-1M,64,7,1.509,OK
20260102_115905,strong,webbase-1M,64,8,1.939,OK
20260102_115905,strong,webbase-1M,64,9,3.072,OK
20260102_115905,strong,webbase-1M,64,10,1.731,OK
20260102_115905,strong,webbase-1M,128,1,2.166,OK
20260102_115905,strong,webbase-1M,128,2,1.958,OK
20260102_115905,strong,webbase-1M,128,3,2.714,OK
20260102_115905,strong,webbase-1M,128,4,2.231,OK
20260102_115905,strong,webbase-1M,128,5,1.870,OK
20260102_115905,strong,webbase-1M,128,6,2.385,OK
20260102_115905,strong,webbase-1M,128,7,1.328,OK
20260102_115905,strong,webbase-1M,128,8,1.490,OK
20260102_115905,strong,webbase-1M,128,9,1.320,OK
20260102_115905,strong,webbase-1M,128,10,2.468,OK
