timestamp,mode,case,np,run,total_ms,comm_ms,comp_ms,gflops,bytes_per_iter,status
# JOBID=4946570.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=50 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/webbase-1M/webbase-1M.mtx XMODE=AUTO
20260108_091143,strong,webbase-1M,64,7,5.312953,5.143442,0.169282,1.169043,356998.64,OK
20260108_091143,strong,webbase-1M,64,8,4.091210,3.943248,0.209551,1.518150,356998.64,OK
20260108_091143,strong,webbase-1M,64,9,3.902450,3.784914,0.194120,1.591583,356998.64,OK
20260108_091143,strong,webbase-1M,64,10,6.168284,5.988002,0.288224,1.006937,356998.64,OK
20260108_091143,strong,webbase-1M,128,1,10.824313,10.743876,0.163207,0.573807,209441.68,OK
20260108_091143,strong,webbase-1M,128,2,5.858202,5.795484,0.146680,1.060235,209441.68,OK
20260108_091143,strong,webbase-1M,128,3,2.876554,2.791166,0.127006,2.159206,209441.68,OK
20260108_091143,strong,webbase-1M,128,4,5.408249,5.353985,0.096436,1.148444,209441.68,OK
20260108_091143,strong,webbase-1M,128,5,4.274874,4.186049,0.134263,1.452925,209441.68,OK
20260108_091143,strong,webbase-1M,128,6,5.925183,5.871058,0.162187,1.048250,209441.68,OK
20260108_091143,strong,webbase-1M,128,7,4.159651,4.079590,0.082712,1.493171,209441.68,OK
20260108_091143,strong,webbase-1M,128,8,3.858776,3.789349,0.079060,1.609596,209441.68,OK
20260108_091143,strong,webbase-1M,128,9,3.456540,3.402243,0.170670,1.796904,209441.68,OK
20260108_091143,strong,webbase-1M,128,10,4.910045,4.852595,0.149617,1.264973,209441.68,OK
