timestamp,mode,case,np,run,time_ms,status
20251230_153821,strong,webbase-1M,1,1,28.258,OK
20251230_153821,strong,webbase-1M,1,2,28.993,OK
20251230_153821,strong,webbase-1M,1,3,29.863,OK
20251230_153821,strong,webbase-1M,1,4,28.265,OK
20251230_153821,strong,webbase-1M,1,5,29.342,OK
20251230_153821,strong,webbase-1M,1,6,26.490,OK
20251230_153821,strong,webbase-1M,1,7,28.938,OK
20251230_153821,strong,webbase-1M,1,8,27.678,OK
20251230_153821,strong,webbase-1M,1,9,26.425,OK
20251230_153821,strong,webbase-1M,1,10,26.459,OK
20251230_153821,strong,webbase-1M,2,1,81.557,OK
20251230_153821,strong,webbase-1M,2,2,81.808,OK
20251230_153821,strong,webbase-1M,2,3,88.932,OK
20251230_153821,strong,webbase-1M,2,4,86.499,OK
20251230_153821,strong,webbase-1M,2,5,81.895,OK
20251230_153821,strong,webbase-1M,2,6,88.639,OK
20251230_153821,strong,webbase-1M,2,7,81.985,OK
20251230_153821,strong,webbase-1M,2,8,82.479,OK
20251230_153821,strong,webbase-1M,2,9,82.186,OK
20251230_153821,strong,webbase-1M,2,10,82.036,OK
20251230_153821,strong,webbase-1M,4,1,61.591,OK
20251230_153821,strong,webbase-1M,4,2,65.698,OK
20251230_153821,strong,webbase-1M,4,3,63.209,OK
20251230_153821,strong,webbase-1M,4,4,62.255,OK
20251230_153821,strong,webbase-1M,4,5,62.998,OK
20251230_153821,strong,webbase-1M,4,6,69.702,OK
20251230_153821,strong,webbase-1M,4,7,61.606,OK
20251230_153821,strong,webbase-1M,4,8,65.510,OK
20251230_153821,strong,webbase-1M,4,9,65.542,OK
20251230_153821,strong,webbase-1M,4,10,61.007,OK
20251230_153821,strong,webbase-1M,8,1,42.499,OK
20251230_153821,strong,webbase-1M,8,2,40.789,OK
20251230_153821,strong,webbase-1M,8,3,41.125,OK
20251230_153821,strong,webbase-1M,8,4,40.581,OK
20251230_153821,strong,webbase-1M,8,5,40.786,OK
20251230_153821,strong,webbase-1M,8,6,40.950,OK
20251230_153821,strong,webbase-1M,8,7,40.824,OK
20251230_153821,strong,webbase-1M,8,8,41.996,OK
20251230_153821,strong,webbase-1M,8,9,42.900,OK
20251230_153821,strong,webbase-1M,8,10,38.800,OK
20251230_153821,strong,webbase-1M,16,1,26.802,OK
20251230_153821,strong,webbase-1M,16,2,26.760,OK
20251230_153821,strong,webbase-1M,16,3,26.629,OK
20251230_153821,strong,webbase-1M,16,4,26.804,OK
20251230_153821,strong,webbase-1M,16,5,26.966,OK
20251230_153821,strong,webbase-1M,16,6,26.673,OK
20251230_153821,strong,webbase-1M,16,7,26.769,OK
20251230_153821,strong,webbase-1M,16,8,26.735,OK
20251230_153821,strong,webbase-1M,16,9,26.539,OK
20251230_153821,strong,webbase-1M,16,10,26.694,OK
20251230_153821,strong,webbase-1M,32,1,17.991,OK
20251230_153821,strong,webbase-1M,32,2,18.355,OK
20251230_153821,strong,webbase-1M,32,3,18.663,OK
20251230_153821,strong,webbase-1M,32,4,18.116,OK
20251230_153821,strong,webbase-1M,32,5,18.579,OK
20251230_153821,strong,webbase-1M,32,6,18.031,OK
20251230_153821,strong,webbase-1M,32,7,18.308,OK
20251230_153821,strong,webbase-1M,32,8,18.393,OK
20251230_153821,strong,webbase-1M,32,9,18.231,OK
20251230_153821,strong,webbase-1M,32,10,18.229,OK
20251230_153821,strong,webbase-1M,64,1,12.305,OK
20251230_153821,strong,webbase-1M,64,2,13.190,OK
20251230_153821,strong,webbase-1M,64,3,13.567,OK
20251230_153821,strong,webbase-1M,64,4,12.793,OK
20251230_153821,strong,webbase-1M,64,5,23.611,OK
20251230_153821,strong,webbase-1M,64,6,12.650,OK
20251230_153821,strong,webbase-1M,64,7,13.062,OK
20251230_153821,strong,webbase-1M,64,8,12.876,OK
20251230_153821,strong,webbase-1M,64,9,13.662,OK
20251230_153821,strong,webbase-1M,64,10,12.939,OK
20251230_153821,strong,webbase-1M,128,1,315.647,OK
20251230_153821,strong,webbase-1M,128,2,290.611,OK
20251230_153821,strong,webbase-1M,128,3,264.600,OK
20251230_153821,strong,webbase-1M,128,4,226.627,OK
20251230_153821,strong,webbase-1M,128,5,260.419,OK
20251230_153821,strong,webbase-1M,128,6,336.624,OK
20251230_153821,strong,webbase-1M,128,7,278.664,OK
20251230_153821,strong,webbase-1M,128,8,278.454,OK
20251230_153821,strong,webbase-1M,128,9,438.096,OK
20251230_153821,strong,webbase-1M,128,10,303.542,OK
