timestamp,mode,case,np,run,time_ms,status
# JOBID=4904688.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=200 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/kron_g500-logn21/kron_g500-logn21.mtx
20260105_085836,strong,kron_g500-logn21,1,1,1012.733,OK
20260105_085836,strong,kron_g500-logn21,1,2,940.740,OK
20260105_085836,strong,kron_g500-logn21,1,3,1011.710,OK
20260105_085836,strong,kron_g500-logn21,1,4,1012.799,OK
20260105_085836,strong,kron_g500-logn21,1,5,951.901,OK
20260105_085836,strong,kron_g500-logn21,1,6,1019.184,OK
20260105_085836,strong,kron_g500-logn21,1,7,977.320,OK
20260105_085836,strong,kron_g500-logn21,1,8,1006.240,OK
20260105_085836,strong,kron_g500-logn21,1,9,1052.901,OK
20260105_085836,strong,kron_g500-logn21,1,10,985.253,OK
20260105_085836,strong,kron_g500-logn21,2,1,488.975,OK
20260105_085836,strong,kron_g500-logn21,2,2,588.251,OK
20260105_085836,strong,kron_g500-logn21,2,3,584.024,OK
20260105_085836,strong,kron_g500-logn21,2,4,597.876,OK
20260105_085836,strong,kron_g500-logn21,2,5,653.310,OK
20260105_085836,strong,kron_g500-logn21,2,6,593.283,OK
20260105_085836,strong,kron_g500-logn21,2,7,570.718,OK
20260105_085836,strong,kron_g500-logn21,2,8,583.324,OK
20260105_085836,strong,kron_g500-logn21,2,9,551.729,OK
20260105_085836,strong,kron_g500-logn21,2,10,562.123,OK
20260105_085836,strong,kron_g500-logn21,4,1,354.300,OK
