timestamp,mode,case,np,run,total_ms,comm_ms,comp_ms,gflops,bytes_per_iter,status
# JOBID=4946570.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=50 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/kron_g500-logn21/kron_g500-logn21.mtx XMODE=AUTO
20260108_091143,strong,kron_g500-logn21,32,8,41.521816,27.184534,14.421654,4.385261,6368890.32,OK
20260108_091143,strong,kron_g500-logn21,32,9,41.678863,27.187586,14.605427,4.368738,6368890.32,OK
20260108_091143,strong,kron_g500-logn21,32,10,45.105224,28.287358,16.817532,4.036872,6368890.32,OK
20260108_091143,strong,kron_g500-logn21,64,1,203.442106,197.453737,9.283104,0.895016,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,2,241.948676,235.221157,10.648251,0.752573,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,3,253.553934,243.667550,10.650010,0.718127,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,4,256.121688,247.642126,10.352306,0.710928,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,5,254.164567,245.741549,9.095821,0.716402,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,6,253.983312,243.435602,10.547013,0.716913,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,7,255.866871,246.751704,9.871449,0.711636,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,8,253.038998,245.347843,11.689429,0.719589,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,9,252.644405,244.601636,8.618817,0.720713,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,64,10,253.323708,244.098687,11.433759,0.718780,4610027.84,OK
20260108_091143,strong,kron_g500-logn21,128,1,304.360108,300.160704,5.110097,0.598252,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,2,275.614524,271.985884,5.255599,0.660647,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,3,268.436666,263.871284,5.022407,0.678313,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,4,281.433277,277.051721,5.321469,0.646988,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,5,279.648476,274.464126,5.183635,0.651118,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,6,284.262509,281.395206,5.380230,0.640549,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,7,340.733423,338.117790,5.836439,0.534388,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,8,322.198672,317.838812,4.926262,0.565130,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,9,292.877560,289.632492,5.474439,0.621707,3157405.44,OK
20260108_091143,strong,kron_g500-logn21,128,10,301.606326,296.498327,5.164251,0.603714,3157405.44,OK
