timestamp,mode,case,np,run,time_ms,status
# JOBID=4902587.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=200 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/kron_g500-logn21/kron_g500-logn21.mtx
20260102_115905,strong,kron_g500-logn21,1,1,1032.997,OK
20260102_115905,strong,kron_g500-logn21,1,2,946.665,OK
20260102_115905,strong,kron_g500-logn21,1,3,996.908,OK
20260102_115905,strong,kron_g500-logn21,1,4,975.879,OK
20260102_115905,strong,kron_g500-logn21,1,5,977.556,OK
20260102_115905,strong,kron_g500-logn21,1,6,967.586,OK
20260102_115905,strong,kron_g500-logn21,1,7,955.522,OK
20260102_115905,strong,kron_g500-logn21,1,8,1007.665,OK
20260102_115905,strong,kron_g500-logn21,1,9,986.535,OK
20260102_115905,strong,kron_g500-logn21,1,10,976.774,OK
20260102_115905,strong,kron_g500-logn21,2,1,499.309,OK
20260102_115905,strong,kron_g500-logn21,2,2,770.254,OK
20260102_115905,strong,kron_g500-logn21,2,3,509.750,OK
20260102_115905,strong,kron_g500-logn21,2,4,551.823,OK
20260102_115905,strong,kron_g500-logn21,2,5,529.850,OK
20260102_115905,strong,kron_g500-logn21,2,6,488.869,OK
20260102_115905,strong,kron_g500-logn21,2,7,531.585,OK
20260102_115905,strong,kron_g500-logn21,2,8,534.201,OK
20260102_115905,strong,kron_g500-logn21,2,9,589.534,OK
20260102_115905,strong,kron_g500-logn21,2,10,581.138,OK
20260102_115905,strong,kron_g500-logn21,4,1,278.384,OK
20260102_115905,strong,kron_g500-logn21,4,2,456.955,OK
20260102_115905,strong,kron_g500-logn21,4,3,299.255,OK
20260102_115905,strong,kron_g500-logn21,4,4,289.167,OK
20260102_115905,strong,kron_g500-logn21,4,5,277.943,OK
20260102_115905,strong,kron_g500-logn21,4,6,288.760,OK
20260102_115905,strong,kron_g500-logn21,4,7,291.124,OK
20260102_115905,strong,kron_g500-logn21,4,8,301.893,OK
20260102_115905,strong,kron_g500-logn21,4,9,487.013,OK
20260102_115905,strong,kron_g500-logn21,4,10,310.571,OK
20260102_115905,strong,kron_g500-logn21,8,1,186.454,OK
20260102_115905,strong,kron_g500-logn21,8,2,170.459,OK
20260102_115905,strong,kron_g500-logn21,8,3,181.021,OK
20260102_115905,strong,kron_g500-logn21,8,4,179.353,OK
20260102_115905,strong,kron_g500-logn21,8,5,172.838,OK
20260102_115905,strong,kron_g500-logn21,8,6,218.804,OK
20260102_115905,strong,kron_g500-logn21,8,7,173.759,OK
20260102_115905,strong,kron_g500-logn21,8,8,258.039,OK
20260102_115905,strong,kron_g500-logn21,8,9,243.008,OK
20260102_115905,strong,kron_g500-logn21,8,10,235.264,OK
20260102_115905,strong,kron_g500-logn21,16,1,435.710,OK
20260102_115905,strong,kron_g500-logn21,16,2,430.251,OK
20260102_115905,strong,kron_g500-logn21,16,3,495.830,OK
20260102_115905,strong,kron_g500-logn21,16,4,341.672,OK
20260102_115905,strong,kron_g500-logn21,16,5,382.255,OK
20260102_115905,strong,kron_g500-logn21,16,6,288.282,OK
20260102_115905,strong,kron_g500-logn21,16,7,319.840,OK
20260102_115905,strong,kron_g500-logn21,16,8,499.564,OK
20260102_115905,strong,kron_g500-logn21,16,9,318.759,OK
20260102_115905,strong,kron_g500-logn21,16,10,437.017,OK
20260102_115905,strong,kron_g500-logn21,32,1,182.366,OK
20260102_115905,strong,kron_g500-logn21,32,2,141.873,OK
20260102_115905,strong,kron_g500-logn21,32,3,217.627,OK
20260102_115905,strong,kron_g500-logn21,32,4,262.435,OK
20260102_115905,strong,kron_g500-logn21,32,5,185.900,OK
20260102_115905,strong,kron_g500-logn21,32,6,189.850,OK
20260102_115905,strong,kron_g500-logn21,32,7,271.254,OK
20260102_115905,strong,kron_g500-logn21,32,8,254.481,OK
20260102_115905,strong,kron_g500-logn21,32,9,194.973,OK
20260102_115905,strong,kron_g500-logn21,32,10,176.798,OK
20260102_115905,strong,kron_g500-logn21,64,1,123.054,OK
20260102_115905,strong,kron_g500-logn21,64,2,123.991,OK
20260102_115905,strong,kron_g500-logn21,64,3,84.387,OK
20260102_115905,strong,kron_g500-logn21,64,4,100.888,OK
20260102_115905,strong,kron_g500-logn21,64,5,142.903,OK
20260102_115905,strong,kron_g500-logn21,64,6,122.625,OK
20260102_115905,strong,kron_g500-logn21,64,7,100.686,OK
20260102_115905,strong,kron_g500-logn21,64,8,93.305,OK
20260102_115905,strong,kron_g500-logn21,64,9,91.673,OK
20260102_115905,strong,kron_g500-logn21,64,10,126.796,OK
20260102_115905,strong,kron_g500-logn21,128,1,57.878,OK
20260102_115905,strong,kron_g500-logn21,128,2,51.083,OK
20260102_115905,strong,kron_g500-logn21,128,3,50.866,OK
20260102_115905,strong,kron_g500-logn21,128,4,62.747,OK
20260102_115905,strong,kron_g500-logn21,128,5,76.877,OK
20260102_115905,strong,kron_g500-logn21,128,6,71.795,OK
20260102_115905,strong,kron_g500-logn21,128,7,48.403,OK
20260102_115905,strong,kron_g500-logn21,128,8,51.821,OK
20260102_115905,strong,kron_g500-logn21,128,9,69.234,OK
20260102_115905,strong,kron_g500-logn21,128,10,55.286,OK
