timestamp,mode,case,np,run,time_ms,status
# JOBID=4902587.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=10 L=200 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/FEM_3D_thermal2/FEM_3D_thermal2.mtx
20260102_115905,strong,FEM_3D_thermal2,1,1,14.938,OK
20260102_115905,strong,FEM_3D_thermal2,1,2,14.572,OK
20260102_115905,strong,FEM_3D_thermal2,1,3,14.355,OK
20260102_115905,strong,FEM_3D_thermal2,1,4,13.817,OK
20260102_115905,strong,FEM_3D_thermal2,1,5,14.502,OK
20260102_115905,strong,FEM_3D_thermal2,1,6,13.844,OK
20260102_115905,strong,FEM_3D_thermal2,1,7,14.214,OK
20260102_115905,strong,FEM_3D_thermal2,1,8,14.909,OK
20260102_115905,strong,FEM_3D_thermal2,1,9,14.058,OK
20260102_115905,strong,FEM_3D_thermal2,1,10,13.896,OK
20260102_115905,strong,FEM_3D_thermal2,2,1,7.086,OK
20260102_115905,strong,FEM_3D_thermal2,2,2,7.468,OK
20260102_115905,strong,FEM_3D_thermal2,2,3,7.716,OK
20260102_115905,strong,FEM_3D_thermal2,2,4,7.668,OK
20260102_115905,strong,FEM_3D_thermal2,2,5,6.982,OK
20260102_115905,strong,FEM_3D_thermal2,2,6,7.145,OK
20260102_115905,strong,FEM_3D_thermal2,2,7,6.989,OK
20260102_115905,strong,FEM_3D_thermal2,2,8,7.648,OK
20260102_115905,strong,FEM_3D_thermal2,2,9,7.143,OK
20260102_115905,strong,FEM_3D_thermal2,2,10,6.997,OK
20260102_115905,strong,FEM_3D_thermal2,4,1,3.819,OK
20260102_115905,strong,FEM_3D_thermal2,4,2,3.559,OK
20260102_115905,strong,FEM_3D_thermal2,4,3,3.822,OK
20260102_115905,strong,FEM_3D_thermal2,4,4,3.546,OK
20260102_115905,strong,FEM_3D_thermal2,4,5,3.794,OK
20260102_115905,strong,FEM_3D_thermal2,4,6,3.552,OK
20260102_115905,strong,FEM_3D_thermal2,4,7,3.685,OK
20260102_115905,strong,FEM_3D_thermal2,4,8,4.101,OK
20260102_115905,strong,FEM_3D_thermal2,4,9,3.893,OK
20260102_115905,strong,FEM_3D_thermal2,4,10,3.695,OK
20260102_115905,strong,FEM_3D_thermal2,8,1,1.952,OK
20260102_115905,strong,FEM_3D_thermal2,8,2,1.971,OK
20260102_115905,strong,FEM_3D_thermal2,8,3,1.976,OK
20260102_115905,strong,FEM_3D_thermal2,8,4,2.041,OK
20260102_115905,strong,FEM_3D_thermal2,8,5,2.046,OK
20260102_115905,strong,FEM_3D_thermal2,8,6,1.940,OK
20260102_115905,strong,FEM_3D_thermal2,8,7,1.986,OK
20260102_115905,strong,FEM_3D_thermal2,8,8,1.921,OK
20260102_115905,strong,FEM_3D_thermal2,8,9,1.899,OK
20260102_115905,strong,FEM_3D_thermal2,8,10,2.889,OK
20260102_115905,strong,FEM_3D_thermal2,16,1,1.136,OK
20260102_115905,strong,FEM_3D_thermal2,16,2,1.156,OK
20260102_115905,strong,FEM_3D_thermal2,16,3,1.114,OK
20260102_115905,strong,FEM_3D_thermal2,16,4,1.168,OK
20260102_115905,strong,FEM_3D_thermal2,16,5,1.170,OK
20260102_115905,strong,FEM_3D_thermal2,16,6,1.170,OK
20260102_115905,strong,FEM_3D_thermal2,16,7,1.168,OK
20260102_115905,strong,FEM_3D_thermal2,16,8,1.135,OK
20260102_115905,strong,FEM_3D_thermal2,16,9,1.166,OK
20260102_115905,strong,FEM_3D_thermal2,16,10,1.163,OK
20260102_115905,strong,FEM_3D_thermal2,32,1,0.607,OK
20260102_115905,strong,FEM_3D_thermal2,32,2,0.650,OK
20260102_115905,strong,FEM_3D_thermal2,32,3,0.569,OK
20260102_115905,strong,FEM_3D_thermal2,32,4,0.577,OK
20260102_115905,strong,FEM_3D_thermal2,32,5,0.618,OK
20260102_115905,strong,FEM_3D_thermal2,32,6,0.606,OK
20260102_115905,strong,FEM_3D_thermal2,32,7,1.443,OK
20260102_115905,strong,FEM_3D_thermal2,32,8,0.626,OK
20260102_115905,strong,FEM_3D_thermal2,32,9,1.040,OK
20260102_115905,strong,FEM_3D_thermal2,32,10,0.603,OK
20260102_115905,strong,FEM_3D_thermal2,64,1,0.372,OK
20260102_115905,strong,FEM_3D_thermal2,64,2,0.335,OK
20260102_115905,strong,FEM_3D_thermal2,64,3,0.516,OK
20260102_115905,strong,FEM_3D_thermal2,64,4,0.319,OK
20260102_115905,strong,FEM_3D_thermal2,64,5,0.320,OK
20260102_115905,strong,FEM_3D_thermal2,64,6,0.327,OK
20260102_115905,strong,FEM_3D_thermal2,64,7,0.340,OK
20260102_115905,strong,FEM_3D_thermal2,64,8,0.365,OK
20260102_115905,strong,FEM_3D_thermal2,64,9,0.336,OK
20260102_115905,strong,FEM_3D_thermal2,64,10,0.337,OK
20260102_115905,strong,FEM_3D_thermal2,128,1,0.610,OK
20260102_115905,strong,FEM_3D_thermal2,128,2,0.327,OK
20260102_115905,strong,FEM_3D_thermal2,128,3,0.292,OK
20260102_115905,strong,FEM_3D_thermal2,128,4,0.593,OK
20260102_115905,strong,FEM_3D_thermal2,128,5,0.335,OK
20260102_115905,strong,FEM_3D_thermal2,128,6,1.838,OK
20260102_115905,strong,FEM_3D_thermal2,128,7,1.079,OK
20260102_115905,strong,FEM_3D_thermal2,128,8,1.361,OK
20260102_115905,strong,FEM_3D_thermal2,128,9,0.221,OK
20260102_115905,strong,FEM_3D_thermal2,128,10,0.333,OK
