timestamp,mode,case,np,run,time_ms,status
# JOBID=4902509.hpc-head-n1.unitn.it TOTAL_RANKS=128 MODE=strong RUNS=5 L=200 PLIST=1-2-4-8-16-32-64-128 MATRIX=mtx/FEM_3D_thermal2/FEM_3D_thermal2.mtx
20260102_101143,strong,FEM_3D_thermal2,1,1,13.764,OK
20260102_101143,strong,FEM_3D_thermal2,1,2,13.799,OK
20260102_101143,strong,FEM_3D_thermal2,1,3,13.796,OK
20260102_101143,strong,FEM_3D_thermal2,1,4,13.804,OK
20260102_101143,strong,FEM_3D_thermal2,1,5,13.957,OK
20260102_101143,strong,FEM_3D_thermal2,2,1,6.950,OK
20260102_101143,strong,FEM_3D_thermal2,2,2,6.921,OK
20260102_101143,strong,FEM_3D_thermal2,2,3,6.989,OK
20260102_101143,strong,FEM_3D_thermal2,2,4,6.875,OK
20260102_101143,strong,FEM_3D_thermal2,2,5,6.873,OK
20260102_101143,strong,FEM_3D_thermal2,4,1,3.524,OK
20260102_101143,strong,FEM_3D_thermal2,4,2,3.453,OK
20260102_101143,strong,FEM_3D_thermal2,4,3,3.510,OK
20260102_101143,strong,FEM_3D_thermal2,4,4,3.507,OK
20260102_101143,strong,FEM_3D_thermal2,4,5,3.455,OK
20260102_101143,strong,FEM_3D_thermal2,8,1,1.731,OK
20260102_101143,strong,FEM_3D_thermal2,8,2,1.739,OK
20260102_101143,strong,FEM_3D_thermal2,8,3,1.733,OK
20260102_101143,strong,FEM_3D_thermal2,8,4,1.733,OK
20260102_101143,strong,FEM_3D_thermal2,8,5,1.738,OK
20260102_101143,strong,FEM_3D_thermal2,16,1,1.033,OK
20260102_101143,strong,FEM_3D_thermal2,16,2,1.068,OK
20260102_101143,strong,FEM_3D_thermal2,16,3,1.071,OK
20260102_101143,strong,FEM_3D_thermal2,16,4,1.129,OK
20260102_101143,strong,FEM_3D_thermal2,16,5,1.141,OK
20260102_101143,strong,FEM_3D_thermal2,32,1,0.595,OK
20260102_101143,strong,FEM_3D_thermal2,32,2,0.572,OK
20260102_101143,strong,FEM_3D_thermal2,32,3,0.582,OK
20260102_101143,strong,FEM_3D_thermal2,32,4,0.581,OK
20260102_101143,strong,FEM_3D_thermal2,32,5,0.588,OK
20260102_101143,strong,FEM_3D_thermal2,64,1,0.310,OK
20260102_101143,strong,FEM_3D_thermal2,64,2,0.333,OK
20260102_101143,strong,FEM_3D_thermal2,64,3,0.327,OK
20260102_101143,strong,FEM_3D_thermal2,64,4,0.332,OK
20260102_101143,strong,FEM_3D_thermal2,64,5,0.377,OK
20260102_101143,strong,FEM_3D_thermal2,128,1,4.589,OK
20260102_101143,strong,FEM_3D_thermal2,128,2,0.588,OK
20260102_101143,strong,FEM_3D_thermal2,128,3,0.198,OK
20260102_101143,strong,FEM_3D_thermal2,128,4,0.193,OK
20260102_101143,strong,FEM_3D_thermal2,128,5,0.200,OK
